LineId,Time,Level,Content,EventId,EventTemplate,Content_clean,EventTemplate_clean,Level_encoded
1922,2005-12-05 17:55:35,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1923,2005-12-05 17:55:35,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1924,2005-12-05 17:55:35,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1925,2005-12-05 18:00:24,notice,jk2_init() Found child 6609 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1926,2005-12-05 18:00:26,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1927,2005-12-05 18:00:26,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1928,2005-12-05 18:10:56,notice,jk2_init() Found child 6639 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1929,2005-12-05 18:10:56,notice,jk2_init() Found child 6638 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1930,2005-12-05 18:10:58,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1931,2005-12-05 18:10:58,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1932,2005-12-05 18:10:58,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1933,2005-12-05 18:10:58,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1934,2005-12-05 18:15:45,notice,jk2_init() Found child 6652 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1935,2005-12-05 18:15:45,notice,jk2_init() Found child 6651 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1936,2005-12-05 18:15:47,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1937,2005-12-05 18:15:47,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1938,2005-12-05 18:15:47,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1939,2005-12-05 18:15:47,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1940,2005-12-05 18:20:51,notice,jk2_init() Found child 6670 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1941,2005-12-05 18:20:51,notice,jk2_init() Found child 6669 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1942,2005-12-05 18:20:53,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1943,2005-12-05 18:20:53,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1944,2005-12-05 18:20:53,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1945,2005-12-05 18:20:53,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1946,2005-12-05 18:26:06,notice,jk2_init() Found child 6684 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1947,2005-12-05 18:27:29,notice,jk2_init() Found child 6688 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1948,2005-12-05 18:27:33,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1949,2005-12-05 18:27:33,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1950,2005-12-05 18:27:37,notice,jk2_init() Found child 6689 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1951,2005-12-05 18:27:37,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1952,2005-12-05 18:27:37,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1953,2005-12-05 18:35:51,notice,jk2_init() Found child 6707 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1954,2005-12-05 18:35:51,notice,jk2_init() Found child 6708 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1955,2005-12-05 18:35:53,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1956,2005-12-05 18:35:53,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1957,2005-12-05 18:35:53,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1958,2005-12-05 18:35:53,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1959,2005-12-05 18:40:54,notice,jk2_init() Found child 6719 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1960,2005-12-05 18:40:54,notice,jk2_init() Found child 6718 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1961,2005-12-05 18:40:54,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1962,2005-12-05 18:40:54,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1963,2005-12-05 18:40:54,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1964,2005-12-05 18:40:54,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1965,2005-12-05 18:45:51,notice,jk2_init() Found child 6725 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1966,2005-12-05 18:45:51,notice,jk2_init() Found child 6724 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1967,2005-12-05 18:45:53,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1968,2005-12-05 18:45:53,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1969,2005-12-05 18:45:53,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1970,2005-12-05 18:45:53,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1971,2005-12-05 18:50:30,notice,jk2_init() Found child 6733 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1972,2005-12-05 18:50:31,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1973,2005-12-05 18:50:31,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1974,2005-12-05 18:56:03,notice,jk2_init() Found child 6740 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1975,2005-12-05 18:56:03,notice,jk2_init() Found child 6741 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1976,2005-12-05 18:56:04,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1977,2005-12-05 18:56:04,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1978,2005-12-05 18:56:04,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1979,2005-12-05 18:56:04,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1980,2005-12-05 19:00:43,notice,jk2_init() Found child 6750 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1981,2005-12-05 19:00:43,notice,jk2_init() Found child 6749 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1982,2005-12-05 19:00:44,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1983,2005-12-05 19:00:44,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1984,2005-12-05 19:00:44,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1985,2005-12-05 19:00:44,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1986,2005-12-05 19:00:54,notice,jk2_init() Found child 6751 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1987,2005-12-05 19:00:54,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1988,2005-12-05 19:00:54,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1989,2005-12-05 19:00:56,error,[client 68.228.3.15] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,client ip directory index forbidden by rule varwwwhtml,client directory index forbidden by rule,0
1990,2005-12-05 19:11:00,notice,jk2_init() Found child 6780 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1991,2005-12-05 19:11:04,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1992,2005-12-05 19:11:04,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1993,2005-12-05 19:14:08,notice,jk2_init() Found child 6784 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1994,2005-12-05 19:14:09,error,[client 61.220.139.68] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,client ip directory index forbidden by rule varwwwhtml,client directory index forbidden by rule,0
1995,2005-12-05 19:14:11,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
1996,2005-12-05 19:14:11,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,mod_jk child workerenv in error state num,mod_jk child workerenv in error state,0
1997,2005-12-05 19:15:55,notice,jk2_init() Found child 6791 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1998,2005-12-05 19:15:55,notice,jk2_init() Found child 6790 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,jknum_init found child num in scoreboard slot num,jknum_init found child in scoreboard slot,1
1999,2005-12-05 19:15:57,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,workerenvinit ok etchttpdconfworkersnumproperties,workerenvinit ok,1
